Iteration   Cost 	bf_1 	bf_2 	bf_3 	bf_4 	bf_5 	bf_6 	bf_7 	bf_8 	bf_9 	bf_10 	bf_11 	bf_12 	bf_13 	bf_14 	bf_15 	bf_16 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17 	depth_18 	depth_19 	depth_20
38 	3407234.3047741144 	0.16757797713887612 	-0.3578113178138388 	0.3578113178138384 	-0.3347703357269116 	-0.3578113178138386 	-0.35781131781383835 	0.35781131781383874 	-0.3578113178138384 	-0.10135760788190823 	-0.16960369628150399 	-0.35781131781383846 	-0.3578113178138383 	-0.35781131781383835 	-0.35781131781383924 	-0.3578113178138383 	-0.3576102052947322 	0.02233185506100019 	0.01028923468852062 	0.014763966172888552 	0.014964096723510104 	0.11683871336240573 	0.17539919350834743 	-0.06416413323850739 	0.21030498610252168 	0.13134792106124896 	0.20204186513572409 	0.18196575463189518 	-0.20417144439043935 	0.13539197693715882 	0.07405793820600318 	0.1258120617067397 	-0.12033294226902563 	0.06529116572425052 	-0.2862490542510708 	0.28624905425107094 	0.2829785640615197
39 	2325454.1959372154 	0.2432329041585623 	-0.4054071274182437 	0.4054071274182445 	-0.28712992446930813 	-0.4054071274182431 	-0.2106433383802221 	0.3856047189685944 	-0.20362262980752427 	0.02503732927797779 	-0.20612488909480298 	-0.07067015065879623 	-0.4054071274182436 	-0.4054071274182439 	-0.4054071274182446 	-0.4054071274182436 	-0.17056115308940317 	0.031806348685916266 	-0.019881404098202746 	0.03954138345486952 	0.0347332992425827 	0.16262683748829268 	0.22363659980131217 	-0.03800648062148481 	0.2195235361942662 	0.17719502105125118 	0.2683057727251303 	0.18497229957221084 	-0.2473307880546918 	0.16249137079516118 	0.07997570431986877 	0.09208266239496951 	-0.09376206644795845 	0.10100610995840203 	-0.23724741719600217 	0.3243257019345947 	0.32214996574361676
40 	2083499.9561984711 	0.2502393198513788 	-0.5000000000000009 	0.5000000000000017 	0.0257884828583146 	-0.5000000000000018 	-0.07107998520065904 	-0.06595367956101413 	-0.11945679115155222 	0.3048596943993468 	-0.2522121622285502 	-0.5000000000000003 	-0.500000000000001 	-0.5000000000000008 	-0.45181531668060415 	-0.500000000000001 	0.03325936362044501 	0.010981768537222259 	-0.08097305809634121 	0.08457704949169179 	0.09851207666873942 	0.3277654701826202 	0.3498531749583165 	-0.010099823558812724 	0.1916453513803772 	0.2545223058613383 	0.4000000000000003 	0.1707756455581802 	-0.3078297947437646 	0.2384541617224272 	0.11912845082347542 	-0.055907389186199946 	-0.01821130006557398 	0.19071584307735642 	0.21231201887219442 	0.40000000000000163 	0.3896608401565413
41 	1584233.8496594976 	0.1949601447945 	-0.5000000000000002 	0.5000000000000079 	0.19395884419768714 	-0.4870766802292805 	-0.06757469660998003 	-0.35359554526183967 	0.022645396033580477 	0.4533593397786192 	-0.25253128956869636 	0.31386947172773866 	-0.19148168244472416 	-0.4336046555865999 	-0.44983672832718474 	-0.5000000000000009 	0.028062002518833097 	0.01068399302820398 	-0.09568087665896016 	0.09244978963419112 	0.11561000549574119 	0.3689587800448591 	0.37481359265950775 	-0.022473262115321257 	0.1878214814441234 	0.28283600298082606 	0.36987651153736156 	0.13058803762913798 	-0.30630100168540725 	0.24952451681959645 	0.10401693813794825 	-0.08790877030721793 	-0.0031596060594377903 	0.22540747594742178 	0.36506553692232313 	0.4000000000000093 	0.3980755667164463
42 	1645282.0213037306 	0.173282377805827 	-0.4779679205315849 	0.5000000000000164 	0.1978529446726476 	-0.47959987743702664 	-0.14940098227483958 	-0.35819339598278455 	0.03004579012547432 	0.48888559313400837 	-0.25541637776439735 	0.47295514242380854 	0.03132640713540236 	-0.4903527237039006 	-0.44430691126192867 	-0.5000000000000029 	0.025002207477650175 	0.0023052459680964824 	-0.09606516643871885 	0.0906231215919516 	0.11948294538739829 	0.37722880890261945 	0.3812082492051183 	-0.01793090885744187 	0.18010429857902688 	0.29321442906911327 	0.39485708012102816 	0.1218894663454741 	-0.3016141015727607 	0.24844060187683492 	0.09397576077509079 	-0.08903294951387168 	0.005884718087138063 	0.22636123036786646 	0.3949240052816359 	0.40000000000001995 	0.39972037889457684
43 	1609641.1336515953 	0.18412126130016349 	-0.4889839602657926 	0.5000000000000121 	0.19590589443516743 	-0.4833382788331534 	-0.10848783944240983 	-0.35589447062231205 	0.026345593079527375 	0.47112246645631384 	-0.2539738336665469 	0.39341230707577357 	-0.08007763765466089 	-0.46197868964525013 	-0.4470718197945567 	-0.500000000000002 	0.026532104998241674 	0.00649461949815023 	-0.09587302154883946 	0.09153645561307136 	0.11754647544156974 	0.3730937944737393 	0.37801092093231303 	-0.020202085486381558 	0.18396289001157506 	0.2880252160249699 	0.38236679582919486 	0.126238751987306 	-0.3039575516290839 	0.24898255934821573 	0.09899634945651951 	-0.08847085991054485 	0.0013625560138501333 	0.22588435315764413 	0.37999477110197966 	0.4000000000000148 	0.3988979728055117
44 	1595633.9503861165 	0.18954070304733173 	-0.4944919801328963 	0.5000000000000102 	0.1949323693164272 	-0.4852074795312169 	-0.08803126802619494 	-0.3547450079420758 	0.024495494556553928 	0.4622409031174664 	-0.25325256161762166 	0.3536408894017562 	-0.13577966004969264 	-0.44779167261592506 	-0.44845427406087074 	-0.5000000000000014 	0.02729705375853738 	0.008589306263177103 	-0.09577694910389982 	0.09199312262363125 	0.11657824046865542 	0.37102628725929915 	0.3764122567959103 	-0.021337673800851414 	0.18589218572784927 	0.28543060950289784 	0.37612165368327805 	0.12841339480822195 	-0.3051292766572456 	0.24925353808390605 	0.10150664379723384 	-0.08818981510888133 	-8.98525022793825E-4 	0.22564591455253297 	0.3725301540121514 	0.40000000000001196 	0.398486769760979
45 	1589598.8680758784 	0.19225042392091585 	-0.4972459900664483 	0.5000000000000091 	0.19444560675705716 	-0.4861420798802486 	-0.0778029823180875 	-0.3541702766019579 	0.023570445295067206 	0.4578001214480427 	-0.25289192559315904 	0.3337551805647473 	-0.1636306712472083 	-0.44069816410126256 	-0.44914550119402763 	-0.5000000000000011 	0.027679528138685232 	0.009636649645690543 	-0.09572891288142998 	0.0922214561289112 	0.11609412298219836 	0.3699925336520791 	0.375612924727709 	-0.021905467958086334 	0.18685683358598637 	0.284133306241862 	0.3729990826103199 	0.12950071621868 	-0.30571513917132653 	0.24938902745175126 	0.10276179096759105 	-0.08804929270804963 	-0.002029065541115812 	0.22552669524997726 	0.36879784546723715 	0.4000000000000106 	0.3982811682387124
46 	1586785.72253372 	0.1936052843577079 	-0.4986229950332244 	0.5000000000000082 	0.19420222547737212 	-0.4866093800547646 	-0.07268883946403377 	-0.3538829109318987 	0.023107920664323846 	0.45557973061333124 	-0.25271160758092753 	0.323812326146243 	-0.1775561768459663 	-0.43715140984393114 	-0.44949111476060627 	-0.5000000000000011 	0.02787076532875919 	0.01016032133694726 	-0.09570489477019509 	0.09233562288155114 	0.11585206423896977 	0.36947565684846895 	0.37521325869360833 	-0.022189365036703792 	0.18733915751505492 	0.28348465461134387 	0.3714377970738407 	0.13004437692390897 	-0.3060080704283668 	0.24945677213567374 	0.10338936455276966 	-0.08797903150763382 	-0.0025943358002768003 	0.22546708559869966 	0.3669316911947801 	0.40000000000000985 	0.3981783674775795
47 	1584156.8157015196 	0.19500248418314975 	-0.500043031405212 	0.5000000000000079 	0.193951238532697 	-0.4870912833597342 	-0.06741487964579083 	-0.35358656508465025 	0.022630942138869764 	0.4532899525650345 	-0.2525256546308141 	0.31355875752716034 	-0.1919168544946853 	-0.4334938195160582 	-0.44984752875114037 	-0.5000000000000009 	0.028067978681022905 	0.01070035776855576 	-0.09568012609298406 	0.09245335734521114 	0.11560244116001533 	0.3689426276447463 	0.37480110309594206 	-0.022482133899028044 	0.1878365540669068 	0.2828157326173724 	0.3698277213643466 	0.13060502702617646 	-0.3063101557871899 	0.24952663384096907 	0.1040365498124851 	-0.08790657464470492 	-0.0031772707550365713 	0.2254056131458193 	0.36500721960130894 	0.4000000000000093 	0.39807235419266096
