X,Y,id,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle
-85.6,78.85,"16","2","0","0","2",13.54999999999998,45.00000000000000
-76.9,78.85,"16","3","0","0","3",22.24999999999997,135.00000000000000
-76.9,74.0,"16","4","0","0","4",27.09999999999997,225.00000000000000
-94.3,74.0,"17","0","0","0","0",0.00000000000000,135.00000000000000
-94.3,67.0,"17","1","0","0","1",7.00000000000000,225.00000000000000
-108,67,"17","2","0","0","2",20.70000000000000,315.00000000000000
-108,74,"17","3","0","0","3",27.70000000000001,45.00000000000000
-94.3,74.0,"17","4","0","0","4",41.40000000000001,135.00000000000000
-115,78.85,"18","0","0","0","0",0.00000000000000,45.00000000000000
-108,78.85,"18","1","0","0","1",7.00000000000000,135.00000000000000
-108,72,"18","2","0","0","2",13.85000000000000,225.00000000000000
