X,Y,id,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle
-64,60,"1","0","0","0","0",0.00000000000000,44.79420859746299
-58,60,"1","1","0","0","1",6.00000000000000,115.67009587295496
-50,50,"1","2","0","0","2",18.80624847486570,205.67009587295493
-63.92816401343,50.0,"1","3","0","0","3",32.73441248829570,314.79420859746295
-64,60,"1","4","0","0","4",42.73467050541538,44.79420859746299
