X,Y,id,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle
-155,74,"1","0","0","0","0",0.00000000000000,45.00000000000000
-123,74,"1","1","0","0","1",32.00000000000000,135.00000000000000
-123,67,"1","2","0","0","2",39.00000000000000,225.00000000000000
-155,67,"1","3","0","0","3",71.00000000000000,315.00000000000000
-155,74,"1","4","0","0","4",78.00000000000000,45.00000000000000
-130,74,"2","0","0","0","0",0.00000000000000,315.00000000000000
-130,81,"2","1","0","0","1",7.00000000000000,45.00000000000000
-100,81,"2","2","0","0","2",37.00000000000000,135.00000000000000
-100,74,"2","3","0","0","3",44.00000000000000,225.00000000000000
-130,74,"2","4","0","0","4",74.00000000000000,315.00000000000000
-123,74,"3","0","0","0","0",0.00000000000000,45.00000000000000
-93.5,74.0,"3","1","0","0","1",29.50000000000000,135.00000000000000
-93.5,67.0,"3","2","0","0","2",36.50000000000000,225.00000000000000
-123,67,"3","3","0","0","3",66.00000000000000,315.00000000000000
-123,74,"3","4","0","0","4",73.00000000000000,45.00000000000000
-83,67,"4","0","0","0","0",0.00000000000000,225.00000000000000
-93.5,67.0,"4","1","0","0","1",10.50000000000000,315.00000000000000
-93.5,74.0,"4","2","0","0","2",17.50000000000000,45.00000000000000
-83,74,"4","3","0","0","3",28.00000000000000,135.00000000000000
-83,67,"4","4","0","0","4",35.00000000000000,225.00000000000000
-100,84.5,"5","0","0","0","0",0.00000000000000,45.00000000000000
-83,84.5,"5","1","0","0","1",17.00000000000000,135.00000000000000
-83,74,"5","2","0","0","2",27.50000000000000,225.00000000000000
-100,74,"5","3","0","0","3",44.50000000000000,315.00000000000000
-100,84.5,"5","4","0","0","4",55.00000000000000,45.00000000000000
-50,84.5,"6","0","0","0","0",0.00000000000000,135.00000000000000
-50,79,"6","1","0","0","1",5.50000000000000,225.00000000000000
-83,79,"6","2","0","0","2",38.50000000000000,315.00000000000000
-83,84.5,"6","3","0","0","3",44.00000000000000,45.00000000000000
-50,84.5,"6","4","0","0","4",77.00000000000000,135.00000000000000
-83,79,"7","0","0","0","0",0.00000000000000,45.00000000000000
-51,79,"7","1","0","0","1",32.00000000000000,135.00000000000000
-51,71,"7","2","0","0","2",40.00000000000000,225.00000000000000
-83,71,"7","3","0","0","3",72.00000000000000,315.00000000000000
-83,79,"7","4","0","0","4",80.00000000000000,45.00000000000000
-86,67,"8","0","0","0","0",0.00000000000000,135.00000000000000
-86,54,"8","1","0","0","1",13.00000000000000,225.00000000000000
-95,54,"8","2","0","0","2",22.00000000000000,315.00000000000000
-95,67,"8","3","0","0","3",35.00000000000000,45.00000000000000
-86,67,"8","4","0","0","4",44.00000000000000,135.00000000000000
-83,55,"9","0","0","0","0",0.00000000000000,45.00000000000000
-77,55,"9","1","0","0","1",6.00000000000000,135.00000000000000
-77,51,"9","2","0","0","2",10.00000000000000,225.00000000000000
-83,51,"9","3","0","0","3",16.00000000000000,315.00000000000000
-83,55,"9","4","0","0","4",20.00000000000000,45.00000000000000
-72,71,"10","0","0","0","0",0.00000000000000,135.00000000000000
-72,67,"10","1","0","0","1",4.00000000000000,225.00000000000000
-83,67,"10","2","0","0","2",15.00000000000000,315.00000000000000
-83,71,"10","3","0","0","3",19.00000000000000,45.00000000000000
-72,71,"10","4","0","0","4",30.00000000000000,135.00000000000000
-86,64.5,"11","0","0","0","0",0.00000000000000,45.00000000000000
-76,64.5,"11","1","0","0","1",10.00000000000000,135.00000000000000
-76,55,"11","2","0","0","2",19.50000000000000,225.00000000000000
-86,55,"11","3","0","0","3",29.50000000000000,315.00000000000000
-86,64.5,"11","4","0","0","4",39.00000000000000,45.00000000000000
-76,64.5,"12","0","0","0","0",0.00000000000000,45.00000000000000
-70,64.5,"12","1","0","0","1",6.00000000000000,135.00000000000000
-70,59,"12","2","0","0","2",11.50000000000000,225.00000000000000
-76,59,"12","3","0","0","3",17.50000000000000,315.00000000000000
-76,64.5,"12","4","0","0","4",23.00000000000000,45.00000000000000
-70,64.5,"13","0","0","0","0",0.00000000000000,45.00000000000000
-63,64.5,"13","1","0","0","1",7.00000000000000,135.00000000000000
-63,58,"13","2","0","0","2",13.50000000000000,225.00000000000000
-70,58,"13","3","0","0","3",20.50000000000000,315.00000000000000
-70,64.5,"13","4","0","0","4",27.00000000000000,45.00000000000000
-72,71,"14","0","0","0","0",0.00000000000000,45.00000000000000
-49,71,"14","1","0","0","1",23.00000000000000,135.00000000000000
-49,64.5,"14","2","0","0","2",29.50000000000000,225.00000000000000
-72,64.5,"14","3","0","0","3",52.50000000000000,315.00000000000000
-72,71,"14","4","0","0","4",59.00000000000000,45.00000000000000
-63,64.5,"15","0","0","0","0",0.00000000000000,45.00000000000000
-54,64.5,"15","1","0","0","1",9.00000000000000,135.00000000000000
-54,58,"15","2","0","0","2",15.50000000000000,225.00000000000000
-63,58,"15","3","0","0","3",24.50000000000000,315.00000000000000
-63,64.5,"15","4","0","0","4",31.00000000000000,45.00000000000000
-86,67,"16","0","0","0","0",0.00000000000000,45.00000000000000
-72,67,"16","1","0","0","1",14.00000000000000,135.00000000000000
-72,64.5,"16","2","0","0","2",16.50000000000000,225.00000000000000
-86,64.5,"16","3","0","0","3",30.50000000000000,315.00000000000000
-86,67,"16","4","0","0","4",33.00000000000000,45.00000000000000
