Iteration   Cost 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17
17 	1.3270660139178118E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0
18 	1.406313282982257E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05
19 	6765472.969423021 	0.010628871169513776 	0.1456489291522708 	-0.09427656657831557 	0.025266733900222722 	-0.21241649828425815 	0.02316354839525793 	0.11888312718134178 	0.07891265980331051 	-0.05028778220830073 	-0.02660130552542942 	0.14229967129840534 	0.07226003799259381 	0.2168146907578981 	0.05798099120244618 	0.13589789692469523 	-0.16454040641635878 	0.07036540123470657
20 	4912193.551497741 	-0.018732214580370516 	0.23223845347419642 	-0.22974952785517308 	0.10893420390201128 	-0.3858901986360638 	0.07407276625366159 	0.2366508195365301 	0.18820124640299263 	-0.0702528791430809 	0.060456928170730465 	0.1849328068308721 	0.14392621425835808 	0.4000000000000017 	0.15672697679263992 	0.2698309161166679 	-0.30044687103515166 	0.047987510339015854
21 	4897032.843946922 	-0.015383903591611209 	0.24169319170393777 	-0.1949318781018915 	0.10430438725410543 	-0.3999999999999992 	0.07096210677865183 	0.24431462064993814 	0.18226436352266573 	-0.06427940458911785 	0.05772739467356358 	0.17901120999246412 	0.14218257995941658 	0.40000000000000274 	0.1539222021864149 	0.29971276378167844 	-0.30076277957215447 	0.043817043473180856
22 	4938140.176425299 	-3.0588537095659757E-4 	0.20848423684987433 	-0.1934973568390628 	0.1102274037435942 	-0.40000000000000013 	0.06925818144204199 	0.24356990813544924 	0.1773892863555238 	-0.05754686930742388 	0.0312317894395841 	0.1781964278889647 	0.1506641696350686 	0.4000000000000053 	0.11860442328018639 	0.2775412731518773 	-0.3119070742006715 	0.031429796892500174
23 	4915244.544781844 	-0.007844894481283901 	0.22508871427690605 	-0.19421461747047714 	0.10726589549884985 	-0.39999999999999963 	0.07011014411034691 	0.24394226439269365 	0.17982682493909483 	-0.06091313694827085 	0.04447959205657383 	0.1786038189407144 	0.14642337479724254 	0.4000000000000039 	0.1362633127333006 	0.2886270184667778 	-0.306334926886413 	0.037623420182840525
24 	4905574.592266284 	-0.011614399036447558 	0.23339095299042192 	-0.19457324778618426 	0.10578514137647764 	-0.39999999999999947 	0.07053612544449936 	0.24412844252131588 	0.1810455942308803 	-0.06259627076869435 	0.051103493365068704 	0.1788075144665892 	0.14430297737832956 	0.4000000000000033 	0.1450927574598578 	0.2941698911242282 	-0.30354885322928365 	0.040720231828010676
25 	4901251.093603956 	-0.01349915131402938 	0.2375420723471799 	-0.19475256294403795 	0.10504476431529154 	-0.3999999999999992 	0.0707491161115756 	0.24422153158562698 	0.18165497887677304 	-0.06343783767890608 	0.054415444019316146 	0.17890936222952664 	0.14324277866887306 	0.400000000000003 	0.14950747982313634 	0.29694132745295326 	-0.30215581640071915 	0.042268637650595776
26 	4899123.567885602 	-0.014441527452820294 	0.23961763202555877 	-0.19484222052296474 	0.10467457578469846 	-0.39999999999999925 	0.07085561144511371 	0.24426807611778265 	0.18195967119971934 	-0.06385862113401199 	0.05607141934643987 	0.1789602861109954 	0.14271267931414483 	0.4000000000000028 	0.1517148410047756 	0.2983270456173159 	-0.3014592979864367 	0.043042840561888326
27 	4896971.817713089 	-0.01541335284594842 	0.24175805294388708 	-0.19493467990123298 	0.1042928188625244 	-0.39999999999999925 	0.07096543475782491 	0.24431607516656798 	0.18227388515775783 	-0.0642925540720899 	0.0577791439025362 	0.17901280136376 	0.14216601435458134 	0.4000000000000027 	0.15399118222334113 	0.2997560674743148 	-0.30074101337170817 	0.04384123731415875
28 	4942089.222237051 	-0.0010245897778014875 	0.20676444770959795 	-0.19364292073195993 	0.11093667746581282 	-0.4000000001912548 	0.06911477072332062 	0.24291382527873034 	0.17704296438525038 	-0.05717464913628499 	0.030086208392495387 	0.17896148650658533 	0.15115611804481394 	0.40000000002148983 	0.12402223861241152 	0.2754844161461964 	-0.312771105383094 	0.03096330998623856
29 	4882820.843891766 	-0.022607734380021883 	0.2592548555610317 	-0.19558055948586944 	0.10097088956088016 	-0.3999999999043713 	0.07189076677507705 	0.24501720011048675 	0.1848893455440115 	-0.06785150653999236 	0.07162561165755661 	0.1790384587923473 	0.13767096250946506 	0.3999999999892591 	0.16897565402880596 	0.31189189313837407 	-0.2947259673660153 	0.05028020097811883
30 	4918870.158649582 	-0.04249930501560943 	0.32938074108190707 	-0.17052870598178763 	0.09045516801276082 	-0.38323327066053586 	0.06747189249350194 	0.2527476307093529 	0.1902899374768932 	-0.0783886891509177 	0.11090816017170727 	0.1718017380902995 	0.12078955294331761 	0.40000000000006447 	0.22481932244351074 	0.3490700833669532 	-0.29956352450794643 	0.07175743958548933
31 	4901321.28928319 	-0.012661949062228107 	0.22419191280059408 	-0.20810648623791034 	0.1062287503349398 	-0.40838336452628904 	0.07410020391586461 	0.2411519848110536 	0.18218904957757068 	-0.06258291523452969 	0.05198433740048132 	0.18265681914337123 	0.14611166729253877 	0.3999999999838565 	0.1410538198214536 	0.29330279802408454 	-0.2923071887950497 	0.03954158167443357
32 	4882179.920439063 	-0.027580627038918767 	0.2767863269412505 	-0.18931759610984902 	0.09834195917385033 	-0.3958083175934124 	0.07078604820468327 	0.2469498077602033 	0.1862394935272319 	-0.07048580219272371 	0.0814462487860943 	0.17722927861683535 	0.1334506101179282 	0.3999999999919605 	0.18293657113248207 	0.3211864406955188 	-0.29593535665149817 	0.05564951062996146
33 	4965409.5991820665 	-0.05505844412624837 	0.39019923867824624 	-0.1705080100681764 	0.07966481080608859 	-0.39696044943527886 	0.06792303022428371 	0.25983984172675667 	0.18837719135466113 	-0.07520559170434812 	0.10072300189488244 	0.1673117458660376 	0.1254277548117155 	0.40000000000004604 	0.22117026693050612 	0.3531947721898081 	-0.2997707442250389 	0.058930890225094845
34 	4865273.062009209 	-0.013841718495253962 	0.22007987107275273 	-0.1987223891306853 	0.10768053335773115 	-0.3952322516724791 	0.07221755719488304 	0.24050479077692677 	0.18517064461351734 	-0.0681259074369115 	0.07180787223170024 	0.1821880449922342 	0.13746203777103452 	0.3999999999879178 	0.16381972323347 	0.3051822749483742 	-0.2940176628647278 	0.05400882083239476
35 	4916915.564008042 	-0.008402602565285442 	0.13632225803206266 	-0.156525819982881 	0.06825002916050388 	-0.3082000537027133 	0.07015770275860403 	0.2443381927200921 	0.1721196394970677 	-0.08765049394722192 	0.1364609797646724 	0.19441724713878858 	0.09147409377843055 	0.40000000000006797 	0.25543903224155706 	0.3388197043197965 	-0.27045052134531244 	0.1273006601735187
36 	4918830.920508157 	-0.016561276460238222 	0.2619586775930979 	-0.21982067370458747 	0.12739578545634478 	-0.438748350657362 	0.07324748441302258 	0.23858808980534418 	0.19169614717174213 	-0.058363614181756306 	0.03948131846521415 	0.17607344391895707 	0.1604560097673365 	0.3999999999818427 	0.11801006872942643 	0.28836356026266285 	-0.3058012336244355 	0.0173629011618328
37 	4856392.490520927 	-0.012481939512761829 	0.19914046781258019 	-0.18817324684373415 	0.09782290730842436 	-0.3734742021800375 	0.0717025935858133 	0.241463141262718 	0.18190789333440494 	-0.0730070540644891 	0.0879711491149433 	0.1852453455288728 	0.12596505177288353 	0.39999999999095526 	0.18672455048549186 	0.3135916322912298 	-0.288125877484874 	0.07233178066767576
38 	4868888.697853138 	-0.011147463976473771 	0.1879273702105838 	-0.17960177733137284 	0.10746954872671641 	-0.3691695499431651 	0.0617977611309171 	0.23372816579105818 	0.18952213618907437 	-0.07202523898772295 	0.11322062390212762 	0.171636385461288 	0.11947109061800162 	0.3999999999932107 	0.1938064721958515 	0.3271879033698616 	-0.2948700443448089 	0.07678660560659833
39 	4864493.072045434 	-0.013149177280905859 	0.20474701661357836 	-0.1924589815999148 	0.09299958659927832 	-0.37562652829847376 	0.07665500981326138 	0.24533062899854785 	0.17810077190707013 	-0.0734979616028722 	0.07534641172135116 	0.19204982556266523 	0.12921203235032447 	0.3999999999898276 	0.18318358963031206 	0.3067934967519139 	-0.28475379405490653 	0.0701043681982145
40 	4855759.235078764 	-0.012148320628689814 	0.19633719341208114 	-0.18603037946564382 	0.10023456766299738 	-0.37239803912081937 	0.06922638547208926 	0.23952939739480317 	0.1838114540480723 	-0.07276160029529755 	0.0942835178117394 	0.18184310551197666 	0.12434156148416303 	0.39999999999151903 	0.18849503091308176 	0.31699070006088775 	-0.28981191919985777 	0.0734454869024064
41 	4863990.446774024 	-0.01592927308084797 	0.20009647427400695 	-0.1772292877678472 	0.11084129448642448 	-0.3672581291878757 	0.06883933193240192 	0.23441381039234915 	0.18014673947318066 	-0.0801538529377965 	0.10950953445219314 	0.17488025884694217 	0.12115598299860823 	0.3999999999936385 	0.19419950434206917 	0.3169700288539 	-0.2967760142080399 	0.08232728586598936
42 	4861110.611555296 	-0.010257844402610733 	0.19445755298111822 	-0.19043092531454217 	0.09493120425128382 	-0.37496799408729126 	0.06941991224193289 	0.24208719089603017 	0.18564381133551805 	-0.06906547397404808 	0.08667050949151253 	0.18532452884449394 	0.12593435072694042 	0.3999999999904592 	0.18564279419858806 	0.3170010356643816 	-0.2863298716957667 	0.06900458742061491
43 	4855509.329737562 	-0.013093558741729355 	0.19727701362756256 	-0.1838301065411947 	0.10288624936885417 	-0.37111306163758345 	0.06912962208716744 	0.23825050064418968 	0.18289527540434936 	-0.07460966345592228 	0.09809002197185283 	0.18010239384571808 	0.12354516686277436 	0.3999999999920488 	0.1899211492703286 	0.3169855322591409 	-0.29155294295190337 	0.07566593664330215
-1 	4855509.329737562 	-0.013093558741729355 	0.19727701362756256 	-0.1838301065411947 	0.10288624936885417 	-0.37111306163758345 	0.06912962208716744 	0.23825050064418968 	0.18289527540434936 	-0.07460966345592228 	0.09809002197185283 	0.18010239384571808 	0.12354516686277436 	0.3999999999920488 	0.1899211492703286 	0.3169855322591409 	-0.29155294295190337 	0.07566593664330215
