Iteration   Cost 	bf_1 	bf_2 	bf_3 	bf_4 	bf_5 	bf_6 	bf_7 	bf_8 	bf_9 	bf_10 	bf_11 	bf_12 	bf_13 	bf_14 	bf_15 	bf_16 	bf_100 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17 	depth_18 	depth_19 	depth_20 	depth_100
54 	1658721.1622647895 	0.23743597627666801 	-0.4856952830028661 	0.3053078348976217 	0.1786259019337853 	-0.48746887585690096 	0.05534248663627097 	-0.3640980791764182 	0.16523502861836228 	0.5000000000006745 	-0.21351303839803087 	0.48201964250644513 	-0.16308240277404853 	-0.42466703167424635 	-0.44355594714576707 	-0.4999999999999445 	0.2875033601939153 	0.0 	0.009257391976192426 	-0.09464544545885967 	0.08506756877675647 	0.11566404714713094 	0.3709707086013192 	0.3723856758516607 	-0.00786075106620028 	0.18848969862379067 	0.2905046429948165 	0.3999999999987823 	0.13435618375440203 	-0.31688095689900747 	0.253292495758349 	0.1012996633543297 	-0.07220410280047393 	0.0047345814177313615 	0.2467558021187946 	0.28647900547315963 	0.39999999999936536 	0.399999999999586 	0.0
55 	1656873.8988149236 	0.2541550281305476 	-0.5242636000444508 	0.5973460825512354 	0.19192150445419703 	-0.5020903328333775 	0.012540503333170713 	-0.39740983544317204 	0.14596228477952244 	0.5000000000003044 	-0.22591903089637363 	0.47302946375966515 	-0.21281758117303304 	-0.38700054751136764 	-0.47196959969357377 	-0.49999999999986 	0.30087441482982547 	0.0 	0.01330351830813095 	-0.10507288420594388 	0.09795749660128436 	0.123162269461149 	0.37572816147220445 	0.3835967068289638 	-0.025833134853209573 	0.20903986388153276 	0.28069424090027306 	0.39999999999817704 	0.13873262823432236 	-0.30787043982944284 	0.25664147242029234 	0.10825211902937923 	-0.11367242176148006 	0.010613123611442161 	0.2601372957384973 	0.45676049726239454 	0.39999999999902236 	0.3999999999993701 	0.0
56 	1654266.414239146 	0.24579550220360774 	-0.5049794415236581 	0.4513269587244282 	0.1852737031939912 	-0.4947796043451393 	0.033941494984720814 	-0.3807539573097952 	0.1555986566989423 	0.5000000000004895 	-0.21971603464720252 	0.47752455313305486 	-0.1879499919735408 	-0.40583378959280697 	-0.4577627734196702 	-0.4999999999999018 	0.29418888751187056 	0.0 	0.011280455142161692 	-0.09985916483240173 	0.09151253268902043 	0.11941315830413998 	0.3733494350367618 	0.377991191340312 	-0.016846942959704923 	0.19876478125266156 	0.28559944194754455 	0.3999999999984798 	0.13654440599436216 	-0.31237569836422524 	0.25496698408932067 	0.10477589119185447 	-0.09293826228097701 	0.007673852514586763 	0.25344654892864593 	0.3716197513677771 	0.39999999999919417 	0.39999999999947783 	0.0
57 	1643773.478378417 	0.13652282457547038 	-0.4317418430083243 	0.017367122773743554 	0.052162297716810385 	-0.4693238301124608 	0.11476574947955952 	-0.37517002502317276 	0.14935767419861684 	0.4906684146090712 	-0.1963749513608145 	0.366735524740777 	-0.17534488097553536 	-0.4487888986072681 	-0.4040893225763976 	-0.5000000000000675 	0.18263521058685345 	0.0 	6.759407122172126E-4 	-0.04903611750830079 	0.05705828582494968 	0.10534608577404683 	0.36612111630365646 	0.3585071222412459 	-0.006901859577150677 	0.17739579111125942 	0.2891592843458116 	0.39999999999913216 	0.13035904262551126 	-0.30089312988740824 	0.25404723560934406 	0.10277375987652619 	-0.02993544118388669 	-0.0017711518572943727 	0.22947880225832654 	0.019635633132703556 	0.3999999999995876 	0.3999999999997231 	0.0
58 	1671250.3072681376 	0.10343922704542419 	-0.42676603250497236 	-0.10233822033500937 	0.04681562312717895 	-0.4672545015063505 	0.11481188676147755 	-0.3108124647067479 	0.15645564156404007 	0.462721853625791 	-0.19703447447259517 	0.3010051740832821 	-0.16150690452722596 	-0.460637820182163 	-0.4051158050124031 	-0.5000000000001701 	0.21484453952388174 	0.0 	-0.002834465203143572 	-0.038634037001143574 	0.04642356565497418 	0.10188863029807599 	0.360913636104804 	0.3528077288396648 	-0.0027618701503514965 	0.17288314151262912 	0.2891850313786224 	0.39683415415116163 	0.13891259442210407 	-0.28890367710053677 	0.24893221551251707 	0.10125441968449159 	-0.013936720263158748 	-0.0030010258801967398 	0.2214102364776243 	-0.07072886210829363 	0.39999999999969227 	0.3999999999997883 	0.0
59 	1637384.1227335513 	0.15306462334049356 	-0.4342297482600004 	0.0772197943281201 	0.05483563501162606 	-0.47035849441551625 	0.11474268083860045 	-0.4073488051813853 	0.1458086905159052 	0.5046416951007113 	-0.19604518980492408 	0.39960070006952436 	-0.18226386919969 	-0.4428644378198205 	-0.40357608135839496 	-0.5000000000000159 	0.1665305461183392 	0.0 	0.00243114366989761 	-0.05423715776187942 	0.06237564590993741 	0.10707481351203223 	0.3687248564030828 	0.3613568189420364 	-0.008971854290550266 	0.17965211591057453 	0.28914641082940623 	0.40158292292311726 	0.12608226672721493 	-0.3068878562808441 	0.2566047456577575 	0.10353342997254347 	-0.03793480164425062 	-0.0011562148458431863 	0.23351308514867777 	0.06481788075320209 	0.3999999999995353 	0.3999999999996904 	0.0
60 	1656850.7652497115 	0.1210770036634105 	-0.42557742085315187 	-0.054264923047342845 	0.05352758247296323 	-0.4665524072718019 	0.12914048980457743 	-0.2828956774114659 	0.14126487841136676 	0.4412317065222854 	-0.19395642868657728 	0.32923289411138346 	-0.15700186352143639 	-0.4558793297538314 	-0.3985812203770835 	-0.500000000000091 	0.1884057180156744 	0.0 	-0.0013084408491488239 	-0.040975686902541324 	0.047620320336184664 	0.10345511923855805 	0.3614920236902379 	0.3559857494034754 	-0.0038146455859935837 	0.1748725107730269 	0.28754999551106847 	0.39849787227462635 	0.14299706707804277 	-0.29037174855591996 	0.2515561960655848 	0.10199848661784029 	-0.021282224410962693 	-0.00327410016159772 	0.22523583757482954 	0.006695550334318276 	0.39999999999965724 	0.3999999999997694 	0.0
61 	1641795.8273799894 	0.1690584331790352 	-0.43855591196342425 	0.14296215301585155 	0.0554896612809575 	-0.47226153798737336 	0.10754377635561199 	-0.4695753690663449 	0.14808059656817446 	0.5363466893899244 	-0.1970895703640973 	0.43478460304859484 	-0.19489487203881678 	-0.4363569918528151 	-0.4060735118490504 	-0.49999999999997813 	0.15559296016967156 	0.0 	0.004300935929420827 	-0.060867893191548464 	0.06975330869681379 	0.10888466064876925 	0.37234127275950496 	0.36404235371131693 	-0.011550458642828611 	0.18204191847934842 	0.28994461848857506 	0.40312544824736296 	0.11762486655180096 	-0.31514591014330623 	0.25912902045384395 	0.1043009016498951 	-0.046261090260894505 	-9.727218796591803E-5 	0.2376517089356019 	0.09387904596264392 	0.3999999999994742 	0.39999999999965097 	0.0
62 	1639035.2760922918 	0.14506771842122276 	-0.4320666664082882 	0.04434861498425439 	0.05450862187696036 	-0.46940697262958764 	0.11834213308009466 	-0.37623552323890547 	0.14467273748977066 	0.4887891979561047 	-0.19552299952533742 	0.38200874857998923 	-0.1759483677801266 	-0.4461181608033232 	-0.40232736611306696 	-0.5000000000000346 	0.171999339092673 	0.0 	0.0014962475401359978 	-0.05092179004704489 	0.058686814516499264 	0.1061698899436637 	0.36691664822487147 	0.3600140515573963 	-0.007682552114411095 	0.17845721462618758 	0.28874730699982176 	0.4008116602609946 	0.13031096681492194 	-0.30275882934961307 	0.2553426082597142 	0.10314969413386765 	-0.03377165733592865 	-0.001685686174781818 	0.2314437732552157 	0.050287298148481104 	0.39999999999956565 	0.39999999999971003 	0.0
63 	1637517.1471732056 	0.15706307580012904 	-0.4353112891858565 	0.09365538400005295 	0.0549991415789589 	-0.47083425530848083 	0.11294295471785334 	-0.42290544615262515 	0.14637666702897253 	0.5125679436730148 	-0.19630628494471744 	0.4083966758142918 	-0.1854216199094717 	-0.4412375763280691 	-0.40420043898105884 	-0.5000000000000064 	0.16379614963117237 	0.0 	0.0028985917347784133 	-0.05589484161929669 	0.06422006160665653 	0.1075272752962165 	0.36962896049218835 	0.36202820263435664 	-0.009616505378619846 	0.18024956655276803 	0.28934596274419844 	0.4019685542541787 	0.12396791668336143 	-0.30895236974645957 	0.25723581435677917 	0.1037252978918813 	-0.04001637379841161 	-8.914791813738703E-4 	0.23454774109540888 	0.07208317205556257 	0.3999999999995199 	0.39999999999968044 	0.0
64 	1637558.9178906712 	0.15106539711067582 	-0.4336889777970725 	0.06900199949215369 	0.05475388172795963 	-0.47012061396903404 	0.115642543898974 	-0.39957048469576517 	0.14552470225937153 	0.5006785708145599 	-0.19591464223502741 	0.3952027121971405 	-0.18068499384479914 	-0.4436778685656961 	-0.4032639025470631 	-0.5000000000000205 	0.16789774436192262 	0.0 	0.002197419637457207 	-0.05340831583317077 	0.061453438061577825 	0.10684858261994011 	0.3682728043585298 	0.36102112709587647 	-0.008649528746515471 	0.1793533905894778 	0.28904663487201004 	0.4013901072575866 	0.12713944174914166 	-0.30585559954803637 	0.2562892113082469 	0.10343749601287454 	-0.03689401556717016 	-0.0012885826780778453 	0.2329957571753123 	0.06118523510202186 	0.39999999999954283 	0.39999999999969527 	0.0
65 	1637395.7965804571 	0.15406423645540232 	-0.4345001334914642 	0.08132869174610327 	0.05487651165345928 	-0.4704774346387573 	0.11429274930841365 	-0.41123796542419533 	0.14595068464417196 	0.506623257243787 	-0.19611046358987244 	0.40179969400571636 	-0.18305330687713545 	-0.4424577224468827 	-0.40373217076406104 	-0.5000000000000137 	0.16584694699654745 	0.0 	0.0025480056861178105 	-0.05465157872623373 	0.06283674983411718 	0.10718792895807827 	0.3689508824253591 	0.36152466486511653 	-0.00913301706256766 	0.1798014785711229 	0.2891962988081043 	0.4016793307558825 	0.12555367921625152 	-0.30740398464724816 	0.256762512832513 	0.10358139695237802 	-0.0384551946827909 	-0.0010900309297258571 	0.23377174913536058 	0.06663420357879221 	0.39999999999953156 	0.39999999999968805 	0.0
66 	1637413.5795556789 	0.1525648167830392 	-0.43409455564426824 	0.07516534561912848 	0.05481519669070947 	-0.4702990243038956 	0.11496764660369384 	-0.40540422505998036 	0.14573769345177173 	0.5036509140291735 	-0.19601255291244993 	0.39850120310142845 	-0.1818691503609673 	-0.44306779550628944 	-0.40349803665556194 	-0.500000000000017 	0.16687234567923512 	0.0 	0.002372712661787508 	-0.054029947279702256 	0.062145093947847535 	0.10701825578900916 	0.3686118433919446 	0.36127289598049633 	-0.008891272904541574 	0.17957743458030034 	0.28912146684005735 	0.40153471900673454 	0.12634656048269668 	-0.30662979209764224 	0.25652586207037964 	0.10350944648262626 	-0.037674605124980505 	-0.0011893068039018507 	0.23338375315533635 	0.06390971934040707 	0.39999999999953734 	0.3999999999996917 	0.0
-1 	1637384.1227335513 	0.15306462334049356 	-0.4342297482600004 	0.0772197943281201 	0.05483563501162606 	-0.47035849441551625 	0.11474268083860045 	-0.4073488051813853 	0.1458086905159052 	0.5046416951007113 	-0.19604518980492408 	0.39960070006952436 	-0.18226386919969 	-0.4428644378198205 	-0.40357608135839496 	-0.5000000000000159 	0.1665305461183392 	0.0 	0.00243114366989761 	-0.05423715776187942 	0.06237564590993741 	0.10707481351203223 	0.3687248564030828 	0.3613568189420364 	-0.008971854290550266 	0.17965211591057453 	0.28914641082940623 	0.40158292292311726 	0.12608226672721493 	-0.3068878562808441 	0.2566047456577575 	0.10353342997254347 	-0.03793480164425062 	-0.0011562148458431863 	0.23351308514867777 	0.06481788075320209 	0.3999999999995353 	0.3999999999996904 	0.0
