Iteration   Cost 	depth_1 	depth_2 	depth_3 	depth_4 	depth_5 	depth_6 	depth_7 	depth_8 	depth_9 	depth_10 	depth_11 	depth_12 	depth_13 	depth_14 	depth_15 	depth_16 	depth_17
13 	1.259396238976162E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0 	0.0
14 	1.4305325476747334E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0 	0.0
15 	1.533985001523039E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0 	0.0
16 	1.5069482687365944E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0 	0.0
17 	1.4002809566056667E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05 	0.0
18 	1.4800690472093128E7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.05
19 	6984271.890911257 	0.05059687694205261 	0.07240016363484679 	-0.07240016363484679 	0.021352265747783292 	-0.07240016363484683 	0.040853865626469615 	0.07240016363484686 	0.07240016363484655 	0.07240016363484687 	-0.07240016363484687 	0.07240016363484668 	0.06670178278018896 	0.07240016363484711 	-0.01542089753896695 	0.07240016363484639 	0.02391528826823867 	0.07240016363484697
20 	5970732.704992159 	0.054728800715055564 	0.10000000000000021 	-0.09999999999999995 	0.050232769579362124 	-0.10000000000000042 	0.07385226535178846 	0.10000000000000014 	0.10000000000000007 	0.08566020321001581 	-0.010032484460525154 	0.1 	0.10000000000000003 	0.10000000000000019 	-0.016162752442322327 	0.10000000000000017 	-0.03994857416472356 	0.10000000000000016
21 	5896464.813196378 	0.06129397659733607 	0.010222732939583624 	-0.07326802045762604 	0.09999999999999998 	-0.10000000000003749 	0.1 	0.10000000000000464 	0.10000000000000023 	0.052316296690578974 	0.0999999999999999 	0.10000000000000012 	0.10000000000000034 	0.10000000000000048 	0.0023282391873109334 	0.10000000000000307 	-0.10000000000000002 	0.10000000000000026
22 	6152182.846647486 	0.07656997220232223 	-0.08069576235409984 	-0.024183363847735118 	0.09666580580127948 	-0.10000000000016035 	0.09999999999999887 	0.10000000000001802 	0.10000000000000042 	0.04017392539129638 	0.09999999999999487 	0.09999999999999998 	0.0824457006210782 	0.10000000000000109 	0.043729353710799126 	0.10000000000000825 	-0.09999999999999748 	0.09999999999999987
23 	5982948.036908431 	0.06893197439982914 	-0.035236514707258096 	-0.04872569215268055 	0.09833290290063973 	-0.10000000000009887 	0.09999999999999942 	0.10000000000001133 	0.10000000000000026 	0.046245111040937675 	0.09999999999999737 	0.10000000000000003 	0.09122285031053928 	0.10000000000000075 	0.02302879644905503 	0.10000000000000567 	-0.09999999999999878 	0.10000000000000009
24 	5929831.839164933 	0.06511297549858266 	-0.01250689088383724 	-0.06099685630515331 	0.09916645145031985 	-0.10000000000006824 	0.0999999999999997 	0.10000000000000799 	0.10000000000000028 	0.04928070386575832 	0.09999999999999862 	0.10000000000000006 	0.09561142515526985 	0.10000000000000062 	0.01267851781818298 	0.10000000000000438 	-0.09999999999999938 	0.10000000000000014
25 	5910845.309499707 	0.06320347604795938 	-0.0011420789721268074 	-0.06713243838138967 	0.09958322572515993 	-0.10000000000005282 	0.09999999999999988 	0.1000000000000063 	0.10000000000000021 	0.05079850027816866 	0.0999999999999993 	0.1000000000000001 	0.09780571257763508 	0.10000000000000053 	0.007503378502746955 	0.10000000000000372 	-0.0999999999999997 	0.1000000000000002
26 	5903047.07911515 	0.0622487263226477 	0.004540326983728409 	-0.07020022941950789 	0.09979161286257993 	-0.10000000000004512 	0.09999999999999992 	0.10000000000000546 	0.10000000000000023 	0.05155739848437381 	0.09999999999999956 	0.10000000000000009 	0.09890285628881768 	0.10000000000000046 	0.004915808845028945 	0.10000000000000339 	-0.0999999999999998 	0.10000000000000019
27 	5896284.061619059 	0.06126414066842008 	0.010400308125704097 	-0.07336388892756726 	0.10000651209804434 	-0.10000000000003727 	0.1 	0.10000000000000461 	0.10000000000000023 	0.05234001225952289 	0.0999999999999999 	0.1000000000000001 	0.10003428574097481 	0.1000000000000005 	0.002247377635507245 	0.10000000000000307 	-0.1 	0.10000000000000026
28 	6067728.802140219 	0.06234922263303616 	-0.0068590385115638915 	-0.02135956398942193 	0.0850235368747362 	-0.0833924696222364 	0.10000000002048703 	0.09999999998793355 	0.0999999999924503 	0.05184066164074603 	0.0999999999986364 	0.10000000000691284 	0.08391200581069647 	0.1000000000032337 	0.03913628121017086 	0.09999999999856407 	-0.10000000000254994 	0.10000000000392281
29 	5874927.80019023 	0.060721599686112 	0.0190299814443381 	-0.0993660513966399 	0.1074979997096984 	-0.10830376518893772 	0.09999999998975653 	0.10000000000604019 	0.10000000000377521 	0.05258968756891132 	0.10000000000068161 	0.09999999999654371 	0.10809542570611401 	0.09999999999838395 	-0.01619707415182456 	0.10000000000072252 	-0.09999999999872504 	0.09999999999803895
-1 	5874927.80019023 	0.060721599686112 	0.0190299814443381 	-0.0993660513966399 	0.1074979997096984 	-0.10830376518893772 	0.09999999998975653 	0.10000000000604019 	0.10000000000377521 	0.05258968756891132 	0.10000000000068161 	0.09999999999654371 	0.10809542570611401 	0.09999999999838395 	-0.01619707415182456 	0.10000000000072252 	-0.09999999999872504 	0.09999999999803895
